id,url,entry_url,company,Market_Cap,EPS,PtoE,Book_value,PtoB
368,https://www.moneycontrol.com/company-facts/rossaribiotech/management/RB05,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/rossaribiotech/RB05,rossaribiotech,"6,705",17.22,70.72,74.36,16.38
369,https://www.moneycontrol.com/company-facts/ruchisoyaindustries/management/RSI,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ruchisoyaindustries/RSI,ruchisoyaindustries,"24,941",1.31,643.55,-169.99,0.00
370,https://www.moneycontrol.com/company-facts/steelauthorityindia/management/SAI,https://www.moneycontrol.com/india/stockpricequote/steellarge/steelauthorityindia/SAI,steelauthorityindia,"42,668",31.89,3.24,109.93,0.94
371,https://www.moneycontrol.com/company-facts/sanofiindia/management/AP26,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sanofiindia/AP26,sanofiindia,"17,333",0.00,--,--,0.00
372,https://www.moneycontrol.com/company-facts/saregamaindia/management/SI67,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/saregamaindia/SI67,saregamaindia,"9,247",73.28,65.38,264.67,18.11
373,https://www.moneycontrol.com/company-facts/statebankindia/management/SBI,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/statebankindia/SBI,statebankindia,"475,057",32.11,16.58,293.13,1.82
374,https://www.moneycontrol.com/company-facts/sbilifeinsurancecompany/management/SLI03,https://www.moneycontrol.com/india/stockpricequote/diversified/sbilifeinsurancecompany/SLI03,sbilifeinsurancecompany,"121,529",0.00,--,--,0.00
375,https://www.moneycontrol.com/company-facts/schaefflerindia/management/FAG,https://www.moneycontrol.com/india/stockpricequote/bearings/schaefflerindia/FAG,schaefflerindia,"29,138",0.00,--,--,0.00
376,https://www.moneycontrol.com/company-facts/sequentscientific/management/PID01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sequentscientific/PID01,sequentscientific,"4,062",2.94,55.63,30.94,5.29
377,https://www.moneycontrol.com/company-facts/sheelafoam/management/SF14,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sheelafoam/SF14,sheelafoam,"16,592",53.06,64.10,244.60,13.91
378,https://www.moneycontrol.com/company-facts/shilpamedicare/management/SM19,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19,shilpamedicare,"4,369",4.27,117.88,203.34,2.48
379,https://www.moneycontrol.com/company-facts/shippingcorporationindia/management/SCI,https://www.moneycontrol.com/india/stockpricequote/shipping/shippingcorporationindia/SCI,shippingcorporationindia,"6,051",13.29,9.77,175.34,0.75
380,https://www.moneycontrol.com/company-facts/shreecements/management/SC12,https://www.moneycontrol.com/india/stockpricequote/cementmajor/shreecements/SC12,shreecements,"91,969",726.71,35.08,"4,281.67",5.96
381,https://www.moneycontrol.com/company-facts/shriramcityunionfinance/management/SCU,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramcityunionfinance/SCU,shriramcityunionfinance,"12,235",167.48,11.00,"1,281.79",1.44
382,https://www.moneycontrol.com/company-facts/shriramtransportfinancecorporation/management/STF,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramtransportfinancecorporation/STF,shriramtransportfinancecorporation,"34,633",88.22,14.51,821.80,1.56
383,https://www.moneycontrol.com/company-facts/shyammetalicsenergy/management/SME05,https://www.moneycontrol.com/india/stockpricequote/ironsteel/shyammetalicsenergy/SME05,shyammetalicsenergy,"8,751",57.69,5.95,143.48,2.40
384,https://www.moneycontrol.com/company-facts/siemens/management/S,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/siemens/S,siemens,"86,113",30.62,78.97,290.83,8.32
385,https://www.moneycontrol.com/company-facts/sis/management/SIS08,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sis/SIS08,sis,"7,636",22.40,23.20,124.17,4.19
386,https://www.moneycontrol.com/company-facts/sjvn/management/S11,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/sjvn/S11,sjvn,"12,064",3.98,7.71,32.55,0.95
387,https://www.moneycontrol.com/company-facts/skfindia/management/SKF01,https://www.moneycontrol.com/india/stockpricequote/bearings/skfindia/SKF01,skfindia,"17,798",0.00,--,316.31,11.39
388,https://www.moneycontrol.com/company-facts/sobha/management/SD6,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sobha/SD6,sobha,"8,230",10.40,83.44,255.97,3.40
389,https://www.moneycontrol.com/company-facts/solarindustriesindia/management/SII04,https://www.moneycontrol.com/india/stockpricequote/chemicals/solarindustriesindia/SII04,solarindustriesindia,"20,820",37.61,61.18,181.47,12.68
390,https://www.moneycontrol.com/company-facts/sonablwprecisionforgings/management/SBP04,https://www.moneycontrol.com/india/stockpricequote/autoancillariescastingsforgings/sonablwprecisionforgings/SBP04,sonablwprecisionforgings,"38,795",0.00,--,22.51,29.50
391,https://www.moneycontrol.com/company-facts/sonatasoftware/management/SS42,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sonatasoftware/SS42,sonatasoftware,"8,664",34.10,24.16,85.90,9.60
392,https://www.moneycontrol.com/company-facts/spicejet/management/SJ01,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/spicejet/SJ01,spicejet,"3,638",-27.03,--,-43.43,0.00
393,https://www.moneycontrol.com/company-facts/srf/management/SRF,https://www.moneycontrol.com/india/stockpricequote/diversified/srf/SRF,srf,"72,540",56.14,43.59,231.28,10.59
394,https://www.moneycontrol.com/company-facts/starcement/management/SFC02,https://www.moneycontrol.com/india/stockpricequote/cementmajor/starcement/SFC02,starcement,"3,860",6.03,15.84,51.30,1.87
395,https://www.moneycontrol.com/company-facts/sterlitetechnologies/management/ST20,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/sterlitetechnologies/ST20,sterlitetechnologies,"8,368",5.25,40.09,51.86,4.06
396,https://www.moneycontrol.com/company-facts/stridespharmascience/management/SA10,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/stridespharmascience/SA10,stridespharmascience,"3,586",-31.61,--,313.43,1.28
397,https://www.moneycontrol.com/company-facts/sudarshanchemicalindustries/management/SCI08,https://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08,sudarshanchemicalindustries,"4,062",20.04,29.28,107.23,5.48
398,https://www.moneycontrol.com/company-facts/sumitomochemicalindialimite/management/SUMIC54292,https://www.moneycontrol.com/india/stockpricequote/sumitomo/sumitomochemicalindialimite/SUMIC54292,sumitomochemicalindialimite,"19,357",7.38,52.55,30.88,12.56
399,https://www.moneycontrol.com/company-facts/sunpharmaceuticalindustries/management/SPI,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI,sunpharmaceuticalindustries,"213,961",26.08,34.19,206.22,4.33
400,https://www.moneycontrol.com/company-facts/sunpharmaadvancedresearchcompany/management/SPA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA,sunpharmaadvancedresearchcompany,"8,640",0.00,--,--,0.00
401,https://www.moneycontrol.com/company-facts/suntvnetwork/management/STN01,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/suntvnetwork/STN01,suntvnetwork,"19,882",42.98,11.74,179.12,2.82
402,https://www.moneycontrol.com/company-facts/sundaramclayton/management/SC,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/sundaramclayton/SC,sundaramclayton,"7,609",256.75,14.65,"2,304.91",1.64
403,https://www.moneycontrol.com/company-facts/sundramfasteners/management/SF23,https://www.moneycontrol.com/india/stockpricequote/fasteners/sundramfasteners/SF23,sundramfasteners,"18,046",25.01,34.34,112.23,7.66
404,https://www.moneycontrol.com/company-facts/sunteckrealty/management/SR05,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sunteckrealty/SR05,sunteckrealty,"7,566",3.47,148.90,189.36,2.73
405,https://www.moneycontrol.com/company-facts/supremeindustries/management/SI48,https://www.moneycontrol.com/india/stockpricequote/plastics/supremeindustries/SI48,supremeindustries,"27,158",86.20,24.80,249.49,8.57
406,https://www.moneycontrol.com/company-facts/supremepetrochem/management/SP,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/supremepetrochem/SP,supremepetrochem,"6,579",0.00,--,--,0.00
407,https://www.moneycontrol.com/company-facts/suzlonenergy/management/SE17,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergy/SE17,suzlonenergy,"11,200",-0.23,--,-3.66,0.00
408,https://www.moneycontrol.com/company-facts/swanenergy/management/SM09,https://www.moneycontrol.com/india/stockpricequote/trading/swanenergy/SM09,swanenergy,"4,124",-4.82,--,57.22,2.96
409,https://www.moneycontrol.com/company-facts/symphony/management/SCS04,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/symphony/SCS04,symphony,"6,982",17.15,58.19,109.20,9.14
410,https://www.moneycontrol.com/company-facts/syngeneinternational/management/SI10,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10,syngeneinternational,"23,152",10.19,56.69,70.41,8.21
411,https://www.moneycontrol.com/company-facts/tanlaplatforms/management/TS11,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tanlaplatforms/TS11,tanlaplatforms,"23,920",36.92,47.73,65.87,26.76
412,https://www.moneycontrol.com/company-facts/tastybiteeatables/management/TBE,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/tastybiteeatables/TBE,tastybiteeatables,"3,322",0.00,--,--,0.00
413,https://www.moneycontrol.com/company-facts/tatachemicals/management/TC,https://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC,tatachemicals,"24,285",26.76,35.62,594.39,1.61
414,https://www.moneycontrol.com/company-facts/tatacoffee/management/TC14,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tatacoffee/TC14,tatacoffee,"4,014",7.34,29.28,97.45,2.21
415,https://www.moneycontrol.com/company-facts/tatacommunications/management/TC17,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatacommunications/TC17,tatacommunications,"37,211",49.68,26.28,5.04,259.06
416,https://www.moneycontrol.com/company-facts/tataconsumerproducts/management/TT,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tataconsumerproducts/TT,tataconsumerproducts,"67,835",7.87,93.53,169.34,4.35
417,https://www.moneycontrol.com/company-facts/tataelxsi/management/TE,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataelxsi/TE,tataelxsi,"46,488",32.76,227.86,91.02,82.02
418,https://www.moneycontrol.com/company-facts/tatainvestmentcorporation/management/TIC,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/tatainvestmentcorporation/TIC,tatainvestmentcorporation,"7,466",38.89,37.94,"2,814.66",0.53
419,https://www.moneycontrol.com/company-facts/tatametaliks/management/TM,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/tatametaliks/TM,tatametaliks,"2,606",41.46,19.90,31.45,26.24
420,https://www.moneycontrol.com/company-facts/tatamotors/management/TM03,https://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotors/TM03,tatamotors,"167,458",-40.93,--,170.81,2.96
421,https://www.moneycontrol.com/company-facts/tatapowercompany/management/TPC,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/tatapowercompany/TPC,tatapowercompany,"79,836",4.55,54.91,74.33,3.37
422,https://www.moneycontrol.com/company-facts/tatasteel/management/TIS,https://www.moneycontrol.com/india/stockpricequote/tatasteel/tatasteel/TIS,tatasteel,"142,613",255.11,4.58,628.26,1.86
423,https://www.moneycontrol.com/company-facts/tatateleservicesmaharashtra/management/TTM01,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatateleservicesmaharashtra/TTM01,tatateleservicesmaharashtra,"27,711",0.00,--,-2.86,0.00
424,https://www.moneycontrol.com/company-facts/tcnsclothingco/management/TCC,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/tcnsclothingco/TCC,tcnsclothingco,"4,513",0.00,--,--,0.00
425,https://www.moneycontrol.com/company-facts/tataconsultancyservices/management/TCS,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataconsultancyservices/TCS,tataconsultancyservices,"1,405,880",101.77,37.35,235.49,16.14
426,https://www.moneycontrol.com/company-facts/teamleaseservices/management/TS13,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/teamleaseservices/TS13,teamleaseservices,"7,536",15.49,284.57,383.72,11.49
427,https://www.moneycontrol.com/company-facts/techmahindra/management/TM4,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/techmahindra/TM4,techmahindra,"146,204",52.35,28.76,260.49,5.79
428,https://www.moneycontrol.com/company-facts/thermax/management/T,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/thermax/T,thermax,"24,648",26.93,76.81,272.98,7.58
429,https://www.moneycontrol.com/company-facts/thyrocaretechnologies/management/TT16,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/thyrocaretechnologies/TT16,thyrocaretechnologies,"5,109",38.46,25.11,80.21,12.05
430,https://www.moneycontrol.com/company-facts/timkenindia/management/TI23,https://www.moneycontrol.com/india/stockpricequote/bearings/timkenindia/TI23,timkenindia,"15,019",0.00,--,--,0.00
431,https://www.moneycontrol.com/company-facts/titancompany/management/TI01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01,titancompany,"215,892",19.69,123.50,84.45,28.80
432,https://www.moneycontrol.com/company-facts/tatamotorsdvr/management/TATAM57000,https://www.moneycontrol.com/india/stockpricequote/tmld/tatamotorsdvr/TATAM57000,tatamotorsdvr,"73,137",45.85,5.52,170.81,1.49
433,https://www.moneycontrol.com/company-facts/torrentpharmaceuticals/management/TP06,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06,torrentpharmaceuticals,"45,329",72.04,37.18,344.94,7.77
